	stem	count	lyric_count	p_english	p_lyrics	cliche
334	bishop	8639.0	1.0	2.61949948809e-05	2.13760827627e-08	-7.11105096731
335	bit	74002.0	9025.0	0.00022438731464	0.000192919146934	-0.151102468601
336	bite	17142.0	3918.0	5.19776134099e-05	8.37514922643e-05	0.477040874092
337	bitter	8353.0	3592.0	2.53277916703e-05	7.67828892837e-05	1.10907954171
338	black	169159.0	23701.0	0.000512920377249	0.000506634537559	-0.0123307126341
339	blade	10394.0	1881.0	3.15164691274e-05	4.02084116767e-05	0.243565980779
340	blame	19798.0	8651.0	6.00310809876e-05	0.00018492449198	1.12508514575
341	blank	5585.0	1028.0	1.69347200382e-05	2.19746130801e-05	0.260521881558
342	blanket	9385.0	841.0	2.8457000458e-05	1.79772856034e-05	-0.459285142002
343	blast	5241.0	2153.0	1.58916504423e-05	4.60227061881e-05	1.06334104561
344	blend	7238.0	1.0	2.19469120208e-05	2.13760827627e-08	-6.93410905708
345	bless	11515.0	6131.0	3.49155418513e-05	0.000131056763418	1.32269848255
346	blind	12005.0	13383.0	3.64013095896e-05	0.000286076115613	2.06165316219
347	blink	6160.0	1194.0	1.86782229964e-05	2.55230428187e-05	0.312223384471
348	block	42514.0	5455.0	0.000128910060466	0.000116606531471	-0.10030966712
349	blond	5479.0	1048.0	1.6613309058e-05	2.24021347353e-05	0.298952130389
350	blood	56351.0	20367.0	0.00017086632209	0.000435366677628	0.935307104476
351	bloodi	6513.0	2419.0	1.97485822039e-05	5.1708744203e-05	0.96254519911
352	blow	34578.0	14040.0	0.000104846687463	0.000300120201989	1.05168390396
353	blue	55293.0	26179.0	0.000167658276646	0.000559604470645	1.20530239146
354	board	58436.0	1452.0	0.000177188415425	3.10380721715e-05	-1.74199907482
355	boast	5731.0	1.0	1.73774181806e-05	2.13760827627e-08	-6.70065416751
356	boat	32079.0	2628.0	9.72692719972e-05	5.61763455004e-05	-0.548987362774
357	bodi	125165.0	20796.0	0.000379522691777	0.000444537017134	0.158118940699
358	boil	6180.0	958.0	1.87388665776e-05	2.04782872867e-05	0.0887653745651
359	bold	6936.0	1167.0	2.10311939453e-05	2.49458885841e-05	0.170702260872
360	bolt	5148.0	1.0	1.56096577899e-05	2.13760827627e-08	-6.59337242167
361	bomb	34021.0	4650.0	0.000103157763728	9.93987848466e-05	-0.0371196143643
362	bond	19856.0	1130.0	6.02069473729e-05	2.41549735219e-05	-0.913297448692
363	bone	26282.0	8290.0	7.96917299988e-05	0.000177207726103	0.799156821972
364	bonu	6531.0	1.0	1.98031614269e-05	2.13760827627e-08	-6.83132420286
365	book	154013.0	5473.0	0.000466994993239	0.00011699130096	-1.38421895523
366	boom	9457.0	4482.0	2.86753173502e-05	9.58076029425e-05	1.20630531439
367	boost	7863.0	1.0	2.3842023932e-05	2.13760827627e-08	-7.01693234495
368	boot	15033.0	2534.0	4.55827477769e-05	5.41669937207e-05	0.172542444299
369	booth	6191.0	1.0	1.87722205472e-05	2.13760827627e-08	-6.77786075647
370	border	28636.0	1268.0	8.6829479501e-05	2.71048729431e-05	-1.16423266447
371	bore	4922.0	3345.0	1.49243853228e-05	7.15029968413e-05	1.56674288866
372	born	35352.0	12629.0	0.000107193594054	0.00026995854921	0.923631935882
373	borrow	9150.0	1301.0	2.77444383794e-05	2.78102836743e-05	0.00237046728887
374	boss	14587.0	2293.0	4.4230395917e-05	4.90153577749e-05	0.102721429818
375	both	252699.0	8744.0	0.000766228615743	0.000186912467677	-1.4108401592
376	bother	15870.0	2527.0	4.81206816483e-05	5.40173611414e-05	0.115593440914
377	bottl	21569.0	4535.0	6.5401070099e-05	9.69405353289e-05	0.393559131973
378	bottom	36822.0	3285.0	0.000111650897269	7.02204318755e-05	-0.463737693653
379	bounc	7451.0	2663.0	2.25927661601e-05	5.69245083971e-05	0.924096202306
380	boundari	12082.0	1.0	3.66347873771e-05	2.13760827627e-08	-7.44648087365
381	bow	12093.0	3495.0	3.66681413467e-05	7.47094092557e-05	0.711697749929
382	bowl	20662.0	954.0	6.26508836936e-05	2.03927829556e-05	-1.12239672492
383	box	49667.0	3515.0	0.000150599237267	7.5136930911e-05	-0.695310056356
384	boy	107447.0	37957.0	0.00032579854323	0.000811371973425	0.91244738437
385	boyfriend	8755.0	1.0	2.65467276516e-05	2.13760827627e-08	-7.12438909767
386	brain	32852.0	7802.0	9.96131464089e-05	0.000166776197715	0.515358632252
387	brake	5522.0	782.0	1.67436927575e-05	1.67160967204e-05	-0.00164950489885
388	branch	19633.0	739.0	5.9530771443e-05	1.57969251617e-05	-1.3266780349
389	brand	13103.0	4460.0	3.97306421952e-05	9.53373291217e-05	0.875298701455
390	brave	5061.0	2599.0	1.53458582118e-05	5.55564391003e-05	1.28655381047
391	bread	16686.0	1885.0	5.05949397595e-05	4.02939160077e-05	-0.227651076534
392	break	119658.0	34490.0	0.000362824481706	0.000737261094486	0.709022900196
393	breakfast	14397.0	777.0	4.36542818961e-05	1.66092163066e-05	-0.966343633113
394	breast	22362.0	848.0	6.78055880919e-05	1.81269181828e-05	-1.31924658587
395	breath	46279.0	23121.0	0.000140326214619	0.000494236409557	1.25904414802
396	breez	6423.0	2960.0	1.94756860887e-05	6.32732049777e-05	1.17829511711
397	brick	9069.0	2006.0	2.74988318758e-05	4.2880422022e-05	0.44427183212
398	bride	5613.0	1098.0	1.70196210518e-05	2.34709388735e-05	0.321396154173
399	bridg	21497.0	5338.0	6.51827532069e-05	0.000114105529787	0.559928807514
400	brief	15770.0	1.0	4.78174637425e-05	2.13760827627e-08	-7.71287353291
401	briefli	10125.0	1.0	3.07008129609e-05	2.13760827627e-08	-7.26977174493
402	bright	29780.0	8298.0	9.02982923432e-05	0.000177378734765	0.675168641701
403	brilliant	9493.0	1.0	2.87844757963e-05	2.13760827627e-08	-7.20531881684
404	bring	174366.0	27975.0	0.000528708933603	0.000597995915287	0.123145862904
405	british	32929.0	1.0	9.98466241964e-05	2.13760827627e-08	-8.44911786042
406	broad	27191.0	889.0	8.24479807624e-05	1.90033375761e-05	-1.46755293262
407	broadcast	13268.0	1.0	4.02309517397e-05	2.13760827627e-08	-7.54011925302
408	broken	12097.0	15313.0	3.6680270063e-05	0.000327331955346	2.1887357999
409	broker	6929.0	1.0	2.10099686919e-05	2.13760827627e-08	-6.89047963458
410	bronz	5118.0	1.0	1.55186924181e-05	2.13760827627e-08	-6.58752786967
411	brother	63406.0	11351.0	0.000192258345343	0.00024263991544	0.23273849863
412	brown	21175.0	3929.0	6.42063915502e-05	8.39866291747e-05	0.268554847084
413	brush	18627.0	949.0	5.64803993108e-05	2.02859025418e-05	-1.02396747438
414	brutal	5193.0	712.0	1.57461058475e-05	1.52197709271e-05	-0.0339977853864
415	bu	25850.0	582.0	7.83818286458e-05	1.24408801679e-05	-1.84060428516
416	bubbl	6570.0	1557.0	1.99214164102e-05	3.32825608616e-05	0.513238207401
417	buck	13693.0	2253.0	4.15196278393e-05	4.81603144644e-05	0.148369055146
418	bucket	5233.0	676.0	1.58673930098e-05	1.44502319476e-05	-0.0935557832833
419	buddi	6554.0	1252.0	1.98729015452e-05	2.67628556189e-05	0.297657869447
420	budget	39165.0	1.0	0.000118755292801	2.13760827627e-08	-8.62254762276
421	bug	6541.0	1161.0	1.98334832175e-05	2.48176320875e-05	0.224182790783
422	build	175138.0	7487.0	0.000531049775836	0.000160042731644	-1.1994149043
423	builder	5720.0	1.0	1.7344064211e-05	2.13760827627e-08	-6.69873293733
424	bulb	5157.0	1.0	1.56369474014e-05	2.13760827627e-08	-6.59511914701
425	bulk	5324.0	1.0	1.61433213041e-05	2.13760827627e-08	-6.62698903247
426	bull	6346.0	978.0	1.92422083012e-05	2.09058089419e-05	0.0829208449376
427	bullet	11706.0	3285.0	3.54946880513e-05	7.02204318755e-05	0.682256268113
428	bunch	12225.0	1021.0	3.70683889824e-05	2.18249805007e-05	-0.529709349132
429	burden	12054.0	1461.0	3.65498863635e-05	3.12304569163e-05	-0.157284275246
430	bureau	6199.0	1.0	1.87964779797e-05	2.13760827627e-08	-6.77915212066
431	buri	14030.0	4866.0	4.25414721818e-05	0.000104016018723	0.894065497293
432	burn	33311.0	32065.0	0.000101004916596	0.000685424093787	1.91486856688
433	burst	8393.0	1300.0	2.54490788326e-05	2.77889075915e-05	0.0879573864127
434	bush	6307.0	873.0	1.91239533179e-05	1.86613202519e-05	-0.0244887037781
435	busi	172968.0	5621.0	0.00052446994728	0.000120154961209	-1.47360587522
436	businessman	7190.0	1.0	2.1801367426e-05	2.13760827627e-08	-6.92745530367
437	but	1797728.0	254748.0	0.00545103319333	0.00544551433164	-0.0010129561048
438	butt	5490.0	1136.0	1.66466630277e-05	2.42832300185e-05	0.377576211823
439	butter	14780.0	747.0	4.48156064752e-05	1.59679338238e-05	-1.03197386232
440	butterfli	5031.0	1464.0	1.52548928401e-05	3.12945851646e-05	0.718544791076
441	button	12552.0	1014.0	3.80599115343e-05	2.16753479214e-05	-0.562985963216
442	buy	101105.0	7346.0	0.000306568463645	0.000157028703975	-0.669012486344
443	buyer	10953.0	1.0	3.32114572208e-05	2.13760827627e-08	-7.34837752328
444	by	1523108.0	91398.0	0.00461833618046	0.00195373121235	-0.860293519625
445	cab	6561.0	1.0	1.98941267986e-05	2.13760827627e-08	-6.8359071623
446	cabin	9955.0	1.0	3.0185342521e-05	2.13760827627e-08	-7.25283906945
447	cabinet	11846.0	1.0	3.59191931194e-05	2.13760827627e-08	-7.42675438979
448	cabl	18277.0	1.0	5.54191366406e-05	2.13760827627e-08	-7.86040757071
449	cage	6621.0	2174.0	2.00760575421e-05	4.64716039262e-05	0.839313519802
450	cake	13336.0	1337.0	4.04371399157e-05	2.85798226538e-05	-0.347047700283
451	calcul	16062.0	1.0	4.87028600274e-05	2.13760827627e-08	-7.7312203657
452	calendar	5258.0	1.0	1.59431974862e-05	2.13760827627e-08	-6.61451485824
453	call	367593.0	55999.0	0.00111460779642	0.00119703925863	0.071348632616
454	calm	11793.0	3242.0	3.57584876294e-05	6.93012603167e-05	0.661675435252
455	camera	41218.0	1187.0	0.000124980356407	2.53734102393e-05	-1.59445479148
456	camp	32659.0	1.0	9.90279358507e-05	2.13760827627e-08	-8.44088460052
457	campaign	64172.0	1.0	0.000194580994501	2.13760827627e-08	-9.11633111043
458	campu	17541.0	1.0	5.3187452854e-05	2.13760827627e-08	-7.8193051298
459	can	1033493.0	188517.0	0.00313373583105	0.00402975499418	0.251479729546
460	canadian	12820.0	1.0	3.88725355218e-05	2.13760827627e-08	-7.50577058343
461	cancel	6932.0	1.0	2.10190652291e-05	2.13760827627e-08	-6.89091250379
462	cancer	39407.0	920.0	0.000119489080133	1.96659961417e-05	-1.80433392739
463	candi	8633.0	2320.0	2.61768018065e-05	4.95925120095e-05	0.638966263471
464	candid	43251.0	1.0	0.000131144776432	2.13760827627e-08	-8.72178448643
465	candl	7204.0	2342.0	2.18438179328e-05	5.00627858303e-05	0.829359984908
466	canva	7795.0	1.0	2.3635835756e-05	2.13760827627e-08	-7.00824663445
467	cap	14672.0	1187.0	4.4488131137e-05	2.53734102393e-05	-0.561520652841
468	capabl	24839.0	1.0	7.53162956183e-05	2.13760827627e-08	-8.16717913054
469	capac	21102.0	1.0	6.3985042479e-05	2.13760827627e-08	-8.00413195466
470	capit	37443.0	527.0	0.000113533880464	1.1265195616e-05	-2.31038336
471	captain	9087.0	1471.0	2.75534110988e-05	3.1444217744e-05	0.132088767952
472	captur	21018.0	1333.0	6.37303394382e-05	2.84943183227e-05	-0.804956025201
473	car	133571.0	14620.0	0.000405011188938	0.000312518329991	-0.259251570305
474	carbohydr	8057.0	1.0	2.44302666692e-05	2.13760827627e-08	-7.04130541073
475	carbon	10799.0	1.0	3.27445016459e-05	2.13760827627e-08	-7.33421766919
476	card	43605.0	3099.0	0.000132218167818	6.62444804817e-05	-0.691101196827
477	care	172562.0	31009.0	0.000523238882583	0.000662850950389	0.236512039791
478	career	52101.0	1.0	0.000157979561094	2.13760827627e-08	-8.90794827437
479	cargo	4991.0	1.0	1.51336056778e-05	2.13760827627e-08	-6.56240042242
480	carpet	6658.0	693.0	2.01882481673e-05	1.48136253546e-05	-0.309553271899
481	carri	79513.0	10861.0	0.000241097653428	0.000232165634886	-0.0377509919608
482	carrier	9251.0	1.0	2.80506884643e-05	2.13760827627e-08	-7.17949578573
483	carrot	5718.0	1.0	1.73379998529e-05	2.13760827627e-08	-6.69838322584
484	cart	6822.0	1.0	2.06855255327e-05	2.13760827627e-08	-6.87491681593
485	cartoon	6403.0	1.0	1.94150425075e-05	2.13760827627e-08	-6.81153076247
486	carv	7294.0	1218.0	2.21167140481e-05	2.6036068805e-05	0.163149223947
487	case	206564.0	3843.0	0.000626339034908	8.21482860571e-05	-2.03136583312
488	cash	21343.0	3694.0	6.4715797632e-05	7.89632497255e-05	0.198977211762
489	casino	6205.0	1.0	1.8814671054e-05	2.13760827627e-08	-6.78011955059
490	cast	23170.0	3515.0	7.02555887707e-05	7.5136930911e-05	0.0671723338643
491	casual	6946.0	1.0	2.10615157359e-05	2.13760827627e-08	-6.89293008626
492	casualti	6439.0	1.0	1.95242009536e-05	2.13760827627e-08	-6.81713738049
493	cat	21135.0	5211.0	6.40851043879e-05	0.000111390767277	0.552832488954
494	catalog	5925.0	1.0	1.79656609178e-05	2.13760827627e-08	-6.73394481896
495	catch	74591.0	9822.0	0.000226173268105	0.000209955884895	-0.0744039418371
496	categori	27219.0	1.0	8.2532881776e-05	2.13760827627e-08	-8.25867939079
497	cathol	30821.0	1.0	9.34547907424e-05	2.13760827627e-08	-8.38296040777
498	cattl	7827.0	1.0	2.37328654859e-05	2.13760827627e-08	-7.01234342676
499	caus	103374.0	96806.0	0.000313448477928	0.00206933306793	1.8873466431
500	cave	8261.0	1182.0	2.5048831197e-05	2.52665298255e-05	0.00865342044947
501	ceas	5679.0	1093.0	1.72197448696e-05	2.33640584597e-05	0.305142195345
502	ceil	12668.0	1235.0	3.8411644305e-05	2.6399462212e-05	-0.375017011551
503	celebr	38386.0	2796.0	0.000116393225315	5.97675274046e-05	-0.666511838366
504	cell	44831.0	2673.0	0.000135935619343	5.71382692248e-05	-0.866707280207
505	cemeteri	5584.0	1.0	1.69316878591e-05	2.13760827627e-08	-6.6746694974
506	center	74559.0	1131.0	0.000226076238375	2.41763496046e-05	-2.23549741409
507	central	52501.0	1.0	0.000159192432717	2.13760827627e-08	-8.91559634897
508	centuri	65667.0	1331.0	0.000199114102193	2.84515661572e-05	-1.94567482974
509	ceo	13956.0	1.0	4.23170909315e-05	2.13760827627e-08	-7.59067365526
510	ceremoni	11923.0	1.0	3.61526709069e-05	2.13760827627e-08	-7.43323343976
511	certain	67228.0	3062.0	0.000203847333702	6.54535654194e-05	-1.13603038313
512	certainli	59739.0	1.0	0.000181139344738	2.13760827627e-08	-9.04474920538
513	chain	19688.0	6926.0	5.96975412912e-05	0.000148050749215	0.908264279937
514	chair	43256.0	2281.0	0.000131159937327	4.87588447818e-05	-0.989530861732
515	chairman	28560.0	1.0	8.65990338926e-05	2.13760827627e-08	-8.30677126941
516	challeng	60890.0	674.0	0.000184629382833	1.44074797821e-05	-2.55060297864
517	chamber	12034.0	594.0	3.64892427823e-05	1.26973931611e-05	-1.05562078937
518	champion	12247.0	664.0	3.71350969216e-05	1.41937189544e-05	-0.961762991499
519	championship	16008.0	1.0	4.85391223583e-05	2.13760827627e-08	-7.72785272922
520	chanc	62682.0	17140.0	0.000190063047705	0.000366386058553	0.656331735132
521	chang	244664.0	39305.0	0.000741865057013	0.000840186932989	0.124457043587
522	channel	12975.0	695.0	3.93425232758e-05	1.48563775201e-05	-0.973876715423
523	chao	7304.0	1794.0	2.21470358386e-05	3.83486924763e-05	0.54901676739
524	chapter	10579.0	621.0	3.20774222531e-05	1.32745473956e-05	-0.882303954007
525	charact	49530.0	1.0	0.000150183828736	2.13760827627e-08	-8.85734267854
526	character	11799.0	1.0	3.57766807037e-05	2.13760827627e-08	-7.42277891405
527	characterist	19621.0	1.0	5.94943852943e-05	2.13760827627e-08	-7.93136455317
528	charg	74678.0	1536.0	0.000226437067683	3.28336631235e-05	-1.93101275561
529	chariti	9054.0	1.0	2.74533491899e-05	2.13760827627e-08	-7.15797078095
530	charm	5157.0	2415.0	1.56369474014e-05	5.1623239872e-05	1.19433541908
531	chart	11861.0	776.0	3.59646758053e-05	1.65878402239e-05	-0.7738673188
532	charter	6011.0	1.0	1.82264283168e-05	2.13760827627e-08	-6.74835525599
533	chase	8980.0	4856.0	2.72289679396e-05	0.000103802257896	1.33820631849
534	cheap	18371.0	2126.0	5.5704161472e-05	4.54455519535e-05	-0.203539907361
535	cheat	5819.0	2032.0	1.76442499377e-05	4.34362001738e-05	0.900883251088
536	check	64524.0	9275.0	0.00019564832153	0.000198263167624	0.0132765079239
537	cheek	13411.0	1855.0	4.0664553345e-05	3.96526335248e-05	-0.0251994226235
538	cheer	5442.0	1422.0	1.65011184329e-05	3.03967896886e-05	0.610908838066
539	chees	17416.0	896.0	5.28084304717e-05	1.91529701554e-05	-1.01421304289
540	chef	10131.0	1.0	3.07190060352e-05	2.13760827627e-08	-7.27036416201
541	chemic	24679.0	1012.0	7.4831146969e-05	2.16325957559e-05	-1.24103296167
542	chemistri	5192.0	1.0	1.57430736684e-05	2.13760827627e-08	-6.60188311134
543	chest	22508.0	2939.0	6.82482862344e-05	6.28243072396e-05	-0.0828102670883
544	chew	5669.0	1072.0	1.7189423079e-05	2.29151607216e-05	0.287504474352
545	chicken	24465.0	1769.0	7.41822606506e-05	3.78142904073e-05	-0.673837962518
546	chief	46909.0	1.0	0.000142236487425	2.13760827627e-08	-8.80297368663
547	child	333849.0	11318.0	0.00101228994629	0.000241934504708	-1.43130326918
548	childhood	16268.0	603.0	4.93274889133e-05	1.28897779059e-05	-1.34204692325
549	chill	5675.0	3332.0	1.72076161534e-05	7.12251077654e-05	1.42049330798
550	chin	7585.0	832.0	2.29990781539e-05	1.77849008586e-05	-0.257104303915
551	chines	32334.0	1.0	9.80424776569e-05	2.13760827627e-08	-8.43088344012
552	chip	16162.0	1420.0	4.90060779332e-05	3.03540375231e-05	-0.479014789152
553	chocol	12682.0	917.0	3.84540948118e-05	1.96018678934e-05	-0.673840324958
554	choic	60487.0	4445.0	0.000183407414673	9.50166878803e-05	-0.657657449903
555	cholesterol	10641.0	1.0	3.22654173547e-05	2.13760827627e-08	-7.3194785964
556	choos	64348.0	5610.0	0.000195114658015	0.000119919824299	-0.486763986948
557	chop	7452.0	1240.0	2.25957983392e-05	2.65063426258e-05	0.159620073924
558	christian	46789.0	1.0	0.000141872625938	2.13760827627e-08	-8.8004122645
559	christma	28046.0	1.0	8.50404938568e-05	2.13760827627e-08	-8.28861015124
560	chronic	8036.0	1.0	2.4366590909e-05	2.13760827627e-08	-7.03869557889
561	chunk	5682.0	1.0	1.72288414068e-05	2.13760827627e-08	-6.69206741537
562	church	59466.0	2855.0	0.000180311559855	6.10287162876e-05	-1.0833417305
563	cigarett	17160.0	2317.0	5.20321926329e-05	4.95283837612e-05	-0.0493167015636
564	circl	30136.0	4658.0	9.13777480878e-05	9.95697935088e-05	0.0858568481183
565	circuit	6747.0	1.0	2.04581121034e-05	2.13760827627e-08	-6.86386209358
566	circumst	20310.0	686.0	6.15835566652e-05	1.46639927752e-05	-1.4349998798
567	cite	19011.0	1.0	5.7644756069e-05	2.13760827627e-08	-7.89978189095
568	citi	132684.0	15119.0	0.000402321646113	0.00032318499529	-0.219026983304
569	citizen	36408.0	1.0	0.000110395575139	2.13760827627e-08	-8.54955266265
570	citizenship	5602.0	1.0	1.69862670821e-05	2.13760827627e-08	-6.67788780877
571	civic	7088.0	1.0	2.14920851621e-05	2.13760827627e-08	-6.91316734524
572	civil	46189.0	780.0	0.000140053318504	1.66733445549e-05	-2.12821188675
573	civilian	17573.0	1.0	5.32844825838e-05	2.13760827627e-08	-7.82112776515
574	claim	72868.0	2764.0	0.000220948823588	5.90834927562e-05	-1.31897953222
575	class	91323.0	2718.0	0.000276907688101	5.81001929491e-05	-1.56151520986
576	classic	21085.0	1.0	6.3933495435e-05	2.13760827627e-08	-8.00332601913
577	classifi	5964.0	1.0	1.80839159011e-05	2.13760827627e-08	-6.74050552884
578	classroom	27531.0	1.0	8.3478921642e-05	2.13760827627e-08	-8.27007677444
579	clay	5287.0	631.0	1.60311306789e-05	1.34883082233e-05	-0.172709246648
580	clean	43091.0	6046.0	0.000130659627782	0.000129239796383	-0.0109261151959
581	clear	87675.0	10704.0	0.000265846298898	0.000228809589892	-0.150028145594
582	clearli	45912.0	1.0	0.000139213404905	2.13760827627e-08	-8.78149065274
583	clerk	7234.0	1.0	2.19347833046e-05	2.13760827627e-08	-6.93355626547
584	click	7549.0	1929.0	2.28899197078e-05	4.12344636493e-05	0.588577776812
585	client	34027.0	1.0	0.000103175956802	2.13760827627e-08	-8.48191845905
586	cliff	6117.0	1.0	1.85478392969e-05	2.13760827627e-08	-6.7658359122
587	climat	17189.0	1.0	5.21201258256e-05	2.13760827627e-08	-7.79903377628
588	climb	24367.0	4987.0	7.38851071029e-05	0.000106602524738	0.366595915725
589	cling	5678.0	1250.0	1.72167126905e-05	2.67201034534e-05	0.439535640309
590	clinic	27609.0	1.0	8.37154316085e-05	2.13760827627e-08	-8.27290593846
591	clip	6660.0	1351.0	2.01943125254e-05	2.88790878124e-05	0.357716721472
592	clock	12395.0	3393.0	3.75838594222e-05	7.25290488139e-05	0.657412467361
593	close	171998.0	25001.0	0.000521528733594	0.000534423445151	0.0244241222753
594	closer	9976.0	6106.0	3.02490182812e-05	0.000130522361349	1.46208083298
595	closest	5506.0	1.0	1.66951778926e-05	2.13760827627e-08	-6.66060253866
596	closet	8597.0	711.0	2.60676433604e-05	1.51983948443e-05	-0.539505007325
597	cloth	47398.0	5776.0	0.000143719222985	0.000123468254037	-0.151877485082
598	cloud	19214.0	7840.0	5.82602884178e-05	0.00016758848886	1.05659080142
599	club	30800.0	5496.0	9.33911149822e-05	0.000117482950864	0.229497011986
